id,fold,label,target,text
irish-1797,0,neu,Fine Gael,If Fine Gael is a larger party than Labour after the election you go into opposition Mr Gilmore .
irish-992,1,neu,Sinn Fein,bryansixone What about a Sinn Fein spokesperson ? Caoimhghn Caolin ?
irish-2404,2,pos,Sinn Fein,oconnellbrian at worst Labour will come away from it looking proactive a view that Sinn Fein has been exclusively enjoying until now .
irish-226,3,neg,John Gormley,VulnerableMinisters 2 John Gormley is up against it in Dublin South East . Leader of junior govt party lost here in 2007 . Same again . LOSS
irish-2497,4,pos,Fine Gael,Greens out fianna fail out . fine gael in . Simples :)
irish-2557,5,pos,Brian Cowen,received a very reassuring and inspiring email from Brian Cowen today which displayed great confidence in the party and the country .
irish-2508,6,pos,Eamon Gilmore,I think Eamon Gilmore would make a great Leader in Ireland . ge11
irish-1343,7,neu,Fine Gael,BREAKING : cowen hears about Labour and Fine Gael . Laughs and laughs until it hurts .
irish-859,8,neg,Fianna Fail,The Greens are a shower of wet nurse Nazis and fianna fail are the worlds biggest ever bunch of cunts wearetotallyfucked
irish-2265,9,neu,Fine Gael,The Greens are more interested in vegetables than jobs . - Alan Shatter Fine Gael TD .
irish-1511,0,neu,Eamon Gilmore,Eamon Gilmore TD on RTE's The Panel
irish-1093,1,neu,Gerry Adams,KingBot Very . They weren't fans of my Gerry Adams tweet . gimme a break !
irish-1641,2,neu,Fine Gael,Flyer from Brian Hayes -Fine Gael -2011 General Election Dublin South West -3x7
irish-23,3,neg,Gerry Adams,BrianStafford1 Gerry Adams is going to ruin the economy the health system education and . oh wait that already happened .
irish-1402,4,neu,Fine Gael,CBC.ca Opposition calls for Finance Bill fast-track RTE . ie Fine Gael's Michael Noonan says that his party is ?
irish-1249,5,neu,Sinn Fein,latelate NI dep FM Martin McGuinness Sinn Fein said he was absolutely horrified when he heard of Birmingham pub bombs & attack was wrong
irish-420,6,neg,Fianna Fail,Fianna FAIL admit party in crisis . Desperate to scapegoat Cowen to deflect attention from themselves
irish-2468,7,pos,Eamon Gilmore,Eamon Gilmore has earned my respect . Lets see how he pans out .
irish-2548,8,pos,Fianna Fail,My Dad's going to vote for Fianna Fail .
irish-399,9,neg,Eamon Gilmore,Eamon Gilmore keeps talking about change and everyone agrees . But what are Labour's policies to bring real change . Have not seen any todate
irish-2410,0,pos,Sinn Fein,rtefrontline they are going to have F F people rejoying Sinn Fein so that why they did not come on
irish-1079,1,neu,Gerry Adams,JohnODowdMLA Does Gerry Adams have a twitter account ?
irish-2108,2,neu,Fine Gael,political party Fine Gael over databreach as part of wikileaks attacks infosec
irish-1460,3,neu,Eamon Gilmore,Dil in chaos as Opposition criticises Gov resignations : Leader of the Labour Party Eamon Gilmore has told the G .
irish-2156,4,neu,Brian Cowen,Should Brian Cowen resign as leader of Fianna Fail ?
irish-1771,5,neu,Fine Gael,How is fine gael vote on Tuesday ? They don't have time til tues week . vote wed week . Labour is motion in govt .
irish-2309,6,neu,Fine Gael,Update : Fine Gael leader in dissidents vow -
irish-719,7,neg,Brian Cowen,My 6 year old : did Brian cowen have to leave the party cos he wrecked it ge11
irish-1135,8,neu,Brian Cowen,PaulGogartyTD The only important question for you to answer is : Will you vote confidence in Brian Cowen as Taoiseach ?
irish-21,9,neg,Fianna Fail,brianmlucey LOL . A guy called to our house tonight selling GAA tickets . His first words were : I'm not from Fianna Fail .
irish-2414,0,pos,Fine Gael,SeanAchillYFG We certainly agree ! epp4enda ! < epptweet Fianna Fail is a disgrace . Fine Gael all the way ge11
irish-1911,1,neu,John Gormley,John Gormley on todaypk said mass resignations was clearly choreographed ge11 ffheave
irish-2469,2,pos,Eamon Gilmore,Eamon Gilmore has every right to call for a no confidence vote in the Government . Doesnt need Enda Kenny's permission or support !
irish-432,3,neg,Fianna Fail,Fianna Fail should hold their meeting to select leader on their own time not the time they should be in the Dail
irish-472,4,neg,Fine Gael,Fine Gael needs to clarify whether or not it .
irish-570,5,neg,Sinn Fein,I suppose it comes naturally to Sinn Fein to focus on the past .
irish-1045,6,neu,Sinn Fein,georgegalloway any response on suggestion from Sinn Fein's Danny Morrison that you should run for election in West Belfast with SF support ?
irish-1268,7,neu,Sinn Fein,stress_test Irish Left Review Sinn Fein TO SUPPORT TAX CUTS FOR PROPERTY .: This would involve . bank risk
irish-1939,8,neu,John Gormley,John Gormley won't say how Greens would vote if FG and Lab press ahead with confidence motions this week .
irish-2422,9,pos,Sinn Fein,tvcritics i'm fearful the lack of choice could lead to the vote your local counciler crack . I can see independents and Sinn fein doing well
irish-80,0,neg,Sinn Fein,jerrybuttimer Is democracy served by weak opposition ? It is either going to be Sinn Fein or FF opposite Enda neither with 20+ seats
irish-1129,1,neu,Sinn Fein,Niamhette She doesn't need to be an elected representative to speak on behalf of Sinn Fein . She IS the party's vice president after all .
irish-963,2,neu,Sinn Fein,_MacRebel john_mcguirk Whichever Cowen runs destination of last seat really only up for grabs in Laois-Off ; Sinn Fein or 3rd FF or 3rd FG
irish-1501,3,neu,Eamon Gilmore,Eamon Gilmore postpones planned visit to Limerick today due to the unprecedented events in the dail
irish-801,4,neg,Gerry Adams,Shock horror Sindo concerned about keeping SF at bay and FF alive . Gerry Adams bro must have fiddled with Gavin O'Reilly as a child . ge11
irish-1974,5,neu,Eamon Gilmore,Labour Party leader Eamon Gilmore has said the party will leave its motion of no confidence in the Government on .
irish-1724,6,neu,John Gormley,Green Party given no indication about resignations : Green Party leader John Gormley has said his party was given .
irish-2095,7,neu,Eamon Gilmore,Party leader Eamon Gilmore said the decision had been taken as the Coalition was divided dysfunctional and .
irish-65,8,neg,Fine Gael,Fine Gael & labour are worse ? Idiot rtefl
irish-875,9,neg,Fianna Fail,The repaired link to FF's delusional leaflet from 2009
irish-1706,0,neu,Brian Cowen,Gilmore : Motion of no confidence in Taoiseach is nothing to do with Brian Cowen . pleb
irish-2065,1,neu,Fine Gael,News . The High Court has put back the case taken by Fine Gael Senator Paudie Coffey against the Government for its .
irish-1350,2,neu,Brian Cowen,Brian Cowen added a historical footnote by opening attractive NSMC offices in Armagh . Bilingual sign didn't seem to confuse NI ministers .
irish-2316,3,neu,Gerry Adams,Very Funny Video : Gerry Adams on collapsed Irish coalition-adams-on-collapsed-irish-coalition . html
irish-687,4,neg,Brian Cowen,Laughter at Gowna's Lough In Ball show : By Unknown Brian Cowen's looking for confidence and Michael Martin may j .
irish-739,5,neg,Fianna Fail,now I just dontknow what thatmeans . FF - fianna fail ? Freaky Friday ? Shall I go on ?
irish-1545,6,neu,Fine Gael,FG says Government ' disintegrating ': Fine Gael justice spokesman Alan Shatter has predicted the Government could .
irish-1503,7,neu,Eamon Gilmore,Eamon Gilmore says he has some sympathy for Brian Cowen on what is obviously a difficult day for him and his family ffleadership
irish-311,8,neg,Brian Cowen,Brian Cowen just insulted Republicans up & down the country by claiming to be one himself . His no more Republican than Thatcher !
irish-1252,9,neu,Brian Cowen,News Europe Irish Prime Minister Calls for Early Elections : Brian Cowen announced an earlier-than-expected ge .
irish-849,0,neg,Eamon Gilmore,That's right Eamon Gilmore it is all about you .
irish-515,1,neg,Brian Cowen,Golfing PM in bunker : By Shane Harrison BBC Dublin Correspondent Irish Prime Minister Brian Cowen is currently s .
irish-2219,2,neu,Gerry Adams,So apparently Sinn Fein's Gerry Adams has resigned from his seat in Westminster ?
irish-1485,3,neu,Eamon Gilmore,Eamon Gilmore asks the Taoiseach will he take the motion of no confidence this week ?
irish-1905,4,neu,Fianna Fail,Jennifer Murnane O'Connor -Fianna Fail ( very small ) -Carlow-Kilkenny 2011 GE -3yP ge11
irish-1573,5,neu,Fianna Fail,Fianna Fail TD Ned O'Keeffe has said he will not contest but his son Kevin will now contest his seat ge11
irish-1257,6,neu,Fine Gael,news FG : Labour motion is ? badly timed ?: The Fine Gael Party has described Labour ? s motion of no confide . world
irish-1980,7,neu,Eamon Gilmore,Labour's Eamon Gilmore has announced that his party is tabling a motion of no confidence in the Government cork
irish-1829,8,neu,John Gormley,Ireland's Green party leader John Gormley ( C ) walks with fellow party members out of the gov
irish-523,9,neg,John Gormley,Green Party leader John Gormley : The Irish people have begun to lose confidence in politics << where have you been for the last 2 years !
irish-341,0,neg,Brian Cowen,Can someone explain to me why everybody thinks Brian Cowen is after pulling a stroke by all the ministers resigning . Much appreciated !
irish-1773,1,neu,Sinn Fein,I hear a Sinn Fein MP has accepted an office of profit under the Crown .
irish-1989,2,neu,John Gormley,Leader of the Green Party John Gormley has said he has told the Taoiseach the country needs ge11 in March
irish-2084,3,neu,Gerry Adams,Ok I'm told coulson and gerry adams have resigned tonight but who's the 3rd person who resigned today ? I only no these two ?
irish-1698,4,neu,Gerry Adams,Gerry Adams ' resignation as MP for Belfast West to prompt a by-election
irish-1831,5,neu,Fianna Fail,Ireland's Ruling Party : Is It the End for Fianna Fail ?
irish-2474,6,pos,Eamon Gilmore,Eamon Gilmore on sixone showing strong leadership on ' no confidence ' motion . Will Fine Gael support motion or prop up Fianna Fail in govt ?
irish-966,7,neu,Sinn Fein,AidanCulhane Is a coalition with Sinn Fein totally out of the question ?
irish-1685,8,neu,Gerry Adams,Gerry Adams says Fin Bill should not be rushed through Dail and confirmed that SF would not support the legislation
irish-1292,9,neu,Fine Gael,Aer Lingus flying Ryanair planes . Fine Gael supporting Fianna Fail legislation . What's the country comming to ? :)
irish-2326,0,neu,Gerry Adams,WATO voice up of Coulson statement done by complete numpty . sounds nothing like him ! Worse even than when actors had to voice Gerry Adams
irish-199,1,neg,John Gormley,ge11 why do we care who is leading an 8% of population party in nxt Dail ? It'll be like a John Gormley now - absolutely no impact .
irish-478,2,neg,Fine Gael,Fine Gael website still offline ? What a joke - The website will be offline while we follow-up with the appropriate authorit .
irish-1876,3,neu,Gerry Adams,Irish Republican Army - IRA : Exclusive - Gerry Adams - Letter to Peace Leader .: Irish Republican Army - IRA : Exc .
irish-2563,4,pos,Sinn Fein,Shankill Road voters are switching to Sinn Fein say loyalist leaders
irish-1171,5,neu,Gerry Adams,shinface Gerry Adams ?
irish-1782,6,neu,Fine Gael,I was quoted in yesterday's Sunday Business Post regarding the attack on Fine Gael's website fghack
irish-1842,7,neu,Brian Cowen,Irish PM calls confidence motion on leadership
irish-2106,8,neu,Brian Cowen,Pictures from last night's resignation offer by Micheal Martin after Cowen won confidence vote .
irish-1713,9,neu,John Gormley,Gormley wants general election held in March : Green Party leader John Gormley said this afternoon he wanted the .
irish-2054,0,neu,Fianna Fail,New Game : Describe today`s proceedings in Fianna Fail in three words or less . I missed a good bit of it .
irish-1388,1,neu,Fianna Fail,Budget Guide 2011 ' from Billy Kelleher- Fianna Fail -Cork North Central
irish-1337,2,neu,Fine Gael,Blow for Fine Gael as long-serving TD stands down
irish-2263,3,neu,Fianna Fail,The Fianna Fail strategist who has worked with several ministers predicted Sinn Fein could win up to 12 seats almos ?
irish-1053,4,neu,Fine Gael,in_dublin via politico_ie Joe Higgins ( Socialist Party ) Joan Burton ( Labour ) Simon Coveney ( Fine Gael ) Niamh Lyons ( Daily Mail )
irish-751,5,neg,Fine Gael,OMG tell me this isnt for real Fine Gael attempt an Obama HOPE poster ? Hahahahaha !
irish-2461,6,pos,Eamon Gilmore,Delighted with Eamon Gilmore's visit to Galway Tuam Athenry and Monksland Athlone yesterday - the public cannot wait for the election !
irish-1285,7,neu,John Gormley,a matter of courtesy I rang John Gormley ahead of this conference to inform him of my decision-Cowen
irish-1363,8,neu,Brian Cowen,Brian Cowen quits party helm briancowen ireland worldnews theobserver news
irish-540,9,neg,Eamon Gilmore,Hey Eamon Gilmore is on my tellybox saying the country is stuck in you . IT'S ALL YOUR FECKING FAULT . Harumph .
irish-456,0,neg,Fine Gael,Fine Gael are stupic not to see the merits of a no confidence motion .
irish-2615,1,pos,Sinn Fein,Why facilitate the finance bill if your voting against it ? Sinn Fein have the right idea rtefl
irish-36,2,neg,Sinn Fein,conorjh sinn fein could break into a few dozen splinter cells & remain together together to give an image of unity I mean it could happen
irish-1201,3,neu,Sinn Fein,vincentbrowne politico_ie That article doesn't even mention Sinn Fein . Are the Irish people not allowed to hear all views before voting ?
irish-1120,4,neu,Sinn Fein,MiriamOCal any Sinn Fein reps ?
irish-346,5,neg,Brian Cowen,Canoeist jumping off O'Connell bridge into river Liffey Dublin today - please note not Brian Cowen
irish-1061,6,neu,Sinn Fein,Jburns43 I think you should tweet this to TubridyTweets and see what he has to say about his Sinn Fein interviewing technique .
irish-1915,7,neu,John Gormley,John Gormley Eamonn Gilmore & Michael Noonan to be on Six One News RTE 1 TV . Request in for the Taoiseach .
irish-2314,8,neu,Gerry Adams,Oh and Gerry Adams just quit his seat . The one he doesn't take . Causing the world's dullest by-election .
irish-2088,9,neu,Fine Gael,Opposition calls for Finance Bill fast-track : Fine Gael's Michael Noonan says that his party is prepared to supp .
irish-298,0,neg,Brian Cowen,brian cowen go die .
irish-2225,1,neu,Fine Gael,So the entire Green plan is contingent on Fine Gael & Labour dropping their no confidence motions . Bizarre .
