argid,propid,text,ie
00460,00460_1_3,Obama has protected education jobs.,"[[""Obama"", ""has protected"", ""education jobs""]]"
00460,00460_1_5,Encouraged entering the teaching profession.,[]
00460,00460_1_6,Provided funding for build new schools.,[]
00460,00460_1_7,Offered finance and budget education to Americans.,[]
00460,00460_1_8,Generally increased funding to education.,[]
00460,00460_1_9,Provided funding to bring education into Internet age.,[]
00481,00481_4,Sanctions on states are the best way to end child labour.,"[[""Sanctions on states"", ""are"", ""the best way to end child labour""]]"
00481,00481_4_1,Most sanctions are focused narrowly on the export sector:,"[[""Most sanctions"", ""are focused narrowly"", ""on the export sector""]]"
00481,00481_4_2,Sanctions are the most effective way to pressure change on social and economic issues:,"[[""Sanctions"", ""are"", ""the most effective way to pressure change on economic issues""], [""Sanctions"", ""are"", ""the most effective way to pressure change on social issues""]]"
00481,00481_4_3,Placing sanctions on some companies will merely shift child labour underground:,"[[""Placing sanctions on some companies"", ""will shift"", ""child"", ""labour underground""]]"
00677,00677_2,Civil unions are the superior alternative to gay marriage.,"[[""Civil unions"", ""are"", ""the superior alternative to gay marriage""]]"
00677,00677_2_1,Civil unions will make people comfortable with idea of gay marriage,"[[""Civil unions"", ""will make"", ""people comfortable with idea of gay marriage""]]"
00677,00677_2_2,Civil unions are a positive step toward gay marriage,"[[""Civil unions"", ""are"", ""a positive step toward gay marriage""]]"
00677,00677_2_3,Civil unions make it harder to pass gay marriage,"[[""Civil unions"", ""make"", ""it harder to pass gay marriage""]]"
00677,00677_2_4,"If gays get civil unions, why withhold ""marriage""?","[[""gays"", ""get"", ""civil unions""]]"
00758,00758_13,"A progressive tax system is preferred to, for example, a flat tax.","[[""A progressive tax system"", ""is preferred"", ""to, for example, a flat tax""]]"
00758,00758_13_1,Flat tax helps lower income families get out of poverty,"[[""lower income families"", ""get"", ""out of poverty""], [""Flat tax"", ""helps"", ""lower income families get out of poverty""]]"
00758,00758_13_10,Other means than tax policy should be used to help the poor,[]
00758,00758_13_2,"Progressive tax policies erroneously ""compassionate""",[]
00758,00758_13_3,Progressive taxation helps combat extreme poverty,"[[""Progressive taxation"", ""helps"", ""combat extreme poverty""]]"
00758,00758_13_4,Low economic growth in progressive systems hurts the poor,"[[""Low economic growth in progressive systems"", ""hurts"", ""the poor""]]"
00758,00758_13_5,Flat tax with exemptions has progressive effects on poor,"[[""Flat tax with exemptions"", ""has"", ""progressive effects on poor""]]"
00758,00758_13_6,A pure flat tax would be a major burden on the poor,"[[""A pure flat tax"", ""would be"", ""a major burden on the poor""]]"
00758,00758_13_7,Regressive sales tax makes progressive income tax necessary,"[[""Regressive sales tax"", ""makes"", ""progressive income tax necessary""]]"
00758,00758_13_8,Lifting poor with progressive tax is good for economy,"[[""Lifting poor with progressive tax"", ""is"", ""good"", ""for economy""]]"
00758,00758_13_9,Progressive taxation applies a compassionate philosophy to poor,"[[""Progressive taxation"", ""applies"", ""a compassionate philosophy"", ""to poor""]]"
00836,00836_4,Settlements are justified. Expansion is defensible.,"[[""Settlements"", ""are justified""], [""Expansion"", ""is"", ""defensible""]]"
00836,00836_4_1,Israel uses violence to unlawfully back settlements,"[[""Israel"", ""uses violence to unlawfully back"", ""settlements""], [""Israel"", ""uses"", ""violence"", ""to unlawfully back settlements""]]"
00836,00836_4_2,Settlements create separate/unequal laws for Israelis/Palestinians,"[[""Settlements"", ""create"", ""separate/unequal laws for Israelis/Palestinians""]]"
00836,00836_4_3,Israelis have equal claim as Palestinians to settle in West Bank,"[[""Israelis"", ""have"", ""equal claim as Palestinians""]]"
00836,00836_4_4,Jews have historical right to return to West Bank,"[[""Jews"", ""have"", ""historical right to return to West Bank""]]"
00836,00836_4_5,Settlements violate basic Palestinian human rights,"[[""Settlements"", ""violate"", ""basic Palestinian human rights""]]"
00836,00836_4_6,Settlements undercut Palestinian rights to land,"[[""Settlements"", ""undercut"", ""Palestinian rights to land""]]"
00836,00836_4_7,Jews and others have right to live in Palestinian territory,"[[""others"", ""have"", ""right to live in Palestinian territory""], [""Jews"", ""have"", ""right to live in Palestinian territory""]]"
00926,00926_7,Nations are justified in nationalizing failing banks in the 2009/2009 economic crisis.,"[[""Nations"", ""in nationalizing"", ""failing banks"", ""in the 2009/2009 economic crisis""], [""Nations"", ""are justified"", ""in nationalizing failing banks in the 2009/2009 economic crisis""]]"
00926,00926_7_1,"Bank nationalization won""t solve fundamental economic problems","[[""t"", ""solve"", ""fundamental economic problems""], [""Bank nationalization"", ""won"", ""t solve fundamental economic problems""]]"
00926,00926_7_2,Nationalizing banks makes sense once in a century.,"[[""Nationalizing banks"", ""makes"", ""sense"", ""once"", ""in a century""]]"
00926,00926_7_3,"Banks must recover on their own, not via nationalization.","[[""Banks"", ""must recover""]]"
00926,00926_7_4,Nationalization can be a last resort necessary evil during crisis,"[[""Nationalization"", ""can be"", ""a last resort necessary evil"", ""during crisis""]]"
00926,00926_7_5,Nationalizing banks undermines confidence and causes panic,"[[""Nationalizing banks"", ""causes"", ""panic""], [""Nationalizing banks"", ""undermines"", ""confidence""]]"
00926,00926_7_6,Private banks are better at allocating loans than government,"[[""Private banks"", ""at allocating"", ""loans than government""], [""Private banks"", ""are"", ""better at allocating loans than government""]]"
00926,00926_7_7,Nationalization of banks is better than half-measures during crisis,"[[""banks"", ""is better than"", ""half - measures""], [""Nationalization of banks"", ""is"", ""better than half-measures during crisis""]]"
00930,00930_4,A guest worker immigration reform program is a good idea for the United States...,"[[""A guest worker immigration reform program"", ""is"", ""a good idea for the United States""]]"
00930,00930_4_1,"""The benefit for a guest worker program goes to big business; the cost is borne by society at large""","[[""The benefit for a guest worker program"", ""goes"", ""to big business""], [""the cost"", ""is borne"", ""by society at large""]]"
00930,00930_4_10,Argument that the Guest Worker program gives too much favor to bringing in low-skilled immigrants:,"[[""the Guest Worker program"", ""gives"", ""too much favor"", ""to bringing in low-skilled immigrants""]]"
00930,00930_4_11,Argument that a guest worker program would depress American wages:,"[[""a guest worker program"", ""would depress"", ""American wages""]]"
00930,00930_4_12,"S. 2611s Guest Worker ""prevailing wage"" provision is designed to protect against wage deflation resulting from employers offering low wages to foreign workers:Charles H. Kuck, Vice President, American Immigration Lawyers Association.]","[[""employers"", ""offering"", ""low wages"", ""to foreign workers:Charles H. Kuck""], [""wage deflation"", ""resulting"", ""from employers""], [""Guest Worker \""prevailing wage\"" provision"", ""to protect"", ""against wage deflation""], [""Guest Worker \""prevailing wage\"" provision"", ""is designed"", ""to protect against wage deflation"", ""s""]]"
00930,00930_4_13,"""Positive Effects on the Economy and Social Security Solvency:""",[]
00930,00930_4_14,"Argument that we don""t need more foreign workers, and that the low unemployment rate in the US through 2006 was misleading because so many weren""t even looking for work:Americans for Immigration Control ""06","[[""the low unemployment rate in the US through 2006"", ""misleading"", ""because""], [""t"", ""need"", ""more foreign workers""], [""we"", ""don"", ""t need more foreign workers""]]"
00930,00930_4_15,"""Low-skilled labor is not compatible with Americas 21st century economic objectives.""","[[""Low-skilled labor"", ""is not"", ""compatible with Americas""]]"
00930,00930_4_17,"""There is no labor shortage, rather a shortage of employers who feel they should have to pay decent wages.""","[[""employers"", ""feel"", ""they should have to pay decent wages""], [""they"", ""to pay"", ""decent wages""], [""no labor shortage , rather a shortage of employers who feel they should have to pay decent wages"", ""is""]]"
00930,00930_4_18,"""Cheap labor isnt cheap; its subsidized.""FAIRs Reason #9 for Opposing a Guest Worker Program",[]
00930,00930_4_19,"Philip Martin of UC Davis and Michael Teitelbaum, The Mirage of Mexican Guest Workers, Nov/Dec 2001 Foreign Affairs.",[]
00930,00930_4_20,"""CBO (Congressional Budget Office) Analysis (8/18/06) finds increased revenues would offset increased entitlement costs under Senate Immigration Bill (S. 2611)""","[[""increased revenues"", ""would offset"", ""increased entitlement costs under Senate Immigration Bill""], [""Analysis (8/18/06"", ""finds"", ""increased revenues would offset increased entitlement costs under Senate Immigration Bill""]]"
00930,00930_4_21,"An assessment of the economic, tax burden, and welfare system costs of the immigrant influx that would result from a guest worker and ""path to citizenship"" program:Phyllis Schlafly 6/14/06","[[""the immigrant influx"", ""would result"", ""from \"" path to citizenship \"" program""], [""the immigrant influx"", ""would result"", ""from a guest worker""]]"
00930,00930_4_22,Chuck Hagel (R-Nebraska):,[]
00930,00930_4_24,"Philip Martin of UC Davis and Michael Teitelbaum, The Mirage of Mexican Guest Workers, Nov/Dec 2001 Foreign Affairs.",[]
00930,00930_4_25,President Bush 1/7/04,[]
00930,00930_4_26,"""A guest worker amnesty program will perpetuate noncompetitive business practices.""","[[""A guest worker amnesty program"", ""will perpetuate"", ""noncompetitive business practices""]]"
00930,00930_4_27,"Evidence that 2005s increased border security measures have decreased important immigrant labor that farm industries depend on (particularly in California), which has caused much greater support for a Guest Worker program among farmers:","[[""farm industries"", ""depend"", ""on"", ""particularly in California""], [""border security measures"", ""have decreased"", ""important immigrant labor"", ""Evidence that 2005s increased""], [""2005s"", ""increased""]]"
00930,00930_4_3,"""The immigration bill passed by the Senate (S. 2611 - w/ guest worker provision) also would contribute to strengthening Social Security finances, according to the Social Security actuaries."" -Center on Budget and Policy Priorities 9/15/06","[[""The immigration bill passed by the Senate"", ""would contribute"", ""to strengthening Social Security finances"", ""according to the Social Security actuaries""], [""The immigration bill"", ""passed"", ""by the Senate""]]"
00930,00930_4_4,"""There are no jobs Americans wont do.""","[[""no jobs"", ""wo nt do"", ""Americans""], [""no jobs Americans wo nt do"", ""are""]]"
00930,00930_4_6,"Contention that entitlement costs would be low initially and would be ""modest"" in the long-run because those that would qualify for the guest worker program and any potential path to citizenship are more ""self-supporting"":","[[""those that would qualify for any potential path to citizenship"", ""are"", ""more \"" self - supporting""], [""those"", ""would qualify"", ""for any potential path to citizenship""], [""Contention"", ""would be"", ""modest"", ""because those that would qualify for any potential path to citizenship are more \"" self - supporting""], [""those that would qualify for the guest worker program"", ""are"", ""more \"" self - supporting""], [""those"", ""would qualify"", ""for the guest worker program""], [""Contention"", ""would be"", ""modest"", ""because those that would qualify for the guest worker program are more \"" self - supporting""], [""entitlement costs"", ""would be"", ""low"", ""initially""]]"
00930,00930_4_8,Argument that a Guest Worker program would be unfair to low-income US workers because it would provide guest workers with higher wages in some cases:,"[[""it"", ""would provide"", ""guest workers"", ""with higher wages in some cases""], [""a Guest Worker program"", ""would be"", ""unfair to low-income US workers"", ""because it would provide guest workers with higher wages in some cases""]]"
00982,00982_2,Mission to the Moon is preferred to Mars.,"[[""Mission to the Moon"", ""is preferred"", ""to Mars""]]"
