pairid,argid,propid_to,propid_from,text_to,text_from,relation,abduct_3_cause,abduct_3_obstruct,abduct_3_else
00769_2#00769_2_1,00769,00769_2,00769_2_1,This House believes that the pen is mightier than the sword.,An eye for an eye makes the whole world blind.,1,0.0007565125706605613,8.566265751142055e-05,0.9991579055786133
00007_9#00007_9_2,00007,00007_9,00007_9_2,"The ""enhanced interrogation techniques"" of the Bush administration were justified.","Americans won""t tolerate lost lives for political correctness",1,8.465460268780589e-05,6.115186988608912e-05,0.9998542070388794
00007_9#00007_9_3,00007,00007_9,00007_9_3,"The ""enhanced interrogation techniques"" of the Bush administration were justified.",Enhanced interrogations delegitimize practice of interrogation,-1,6.389616464730352e-05,4.341180101619102e-05,0.9998927116394043
00120_5#00120_5_3,00120,00120_5,00120_5_3,Social networking sites are generally beneficial to our world.,Social networking sites do not allow for trusting professional relationships to be established.,-1,9.927903738571331e-05,7.534965698141605e-05,0.9998254179954529
00458_2#00458_2_1,00458,00458_2,00458_2_1,A no fly zone over Libya is a good idea.,No-fly zone does not include putting troops on the ground.,1,0.00027752789901569486,0.00030364133999682963,0.9994188547134399
00458_2#00458_2_3,00458,00458_2,00458_2_3,A no fly zone over Libya is a good idea.,No-fly zone requires a backup-plan in case it fails,-1,0.00011795897444244474,6.511232641059905e-05,0.9998169541358948
00567_5#00567_5_1,00567,00567_5,00567_5_1,The US and NATO mission in Libya is legal and justifiable.,US/NATO has authorization of Middle East states.,1,8.24568051029928e-05,0.00016888971731532365,0.9997486472129822
00567_6#00567_6_13,00567,00567_6,00567_6_13,The US and NATO mission in Libya is legal and justifiable.,US ground forces not engaged in hostilities in Libya.,1,0.0032124316785484552,0.0038792621344327927,0.9929083585739136
00567_6#00567_6_14,00567,00567_6,00567_6_14,The US and NATO mission in Libya is legal and justifiable.,Regime change is not a military objective in Libya.,1,0.00026703072944656014,5.46342707821168e-05,0.999678373336792
00567_6#00567_6_7,00567,00567_6,00567_6_7,The US and NATO mission in Libya is legal and justifiable.,US has lead role in NATO in Libyan war.,-1,0.0005452680634334683,0.0009255149634554982,0.9985291957855225
00567_6#00567_6_8,00567,00567_6,00567_6_8,The US and NATO mission in Libya is legal and justifiable.,Obama implies drone warfare OK without Congr approval.,-1,0.00011310479749226943,9.695933113107458e-05,0.9997898936271667
00578_1#00578_1_10,00578,00578_1,00578_1_10,Global warming is chiefly caused by humans not by natural phenomenon.,Glaciers and ice-sheets melt and re-form annually.,-1,0.009717801585793495,0.1159002035856247,0.8743820190429688
00578_1#00578_1_12,00578,00578_1,00578_1_12,Global warming is chiefly caused by humans not by natural phenomenon.,The atmosphere has responded as expected to human-induced global warming,1,0.002863432513549924,0.9847788214683533,0.01235776674002409
00645_6#00645_6_2,00645,00645_6,00645_6_2,Offshore drilling is a good idea. Obama was right to open new drilling in 2010.,Offshore drilling is consistent with international norms,1,8.436221833107993e-05,1.4579396520275623e-05,0.9999010562896729
00732_5#00732_5_6,00732,00732_5,00732_5_6,Torture is justified.,"Even if torture should always be illegal, it is still justified in ""the ticking time bomb"" scenario",1,0.00042745345854200423,1.1240883395657875e-05,0.9995613694190979
00791_2#00791_2_9,00791,00791_2,00791_2_9,Atheism is a sound (un)religious philosophy in the modern world.,"""Atheists have also had wars""",1,0.0001462255750084296,0.0001557555078761652,0.9996980428695679
00849_2#00849_2_12,00849,00849_2,00849_2_12,"The ""occupy"" protest movement is justified.",New regs/taxes on finance firms would cause them to leave US.,-1,0.00016387752839364111,0.00029056755010969937,0.9995455145835876
01151_7#01151_7_5,01151,01151_7,01151_7_5,Single-payer health care is a good idea.,"Universal health care grounds doctors in professionalism, not commercialism.",1,7.355677371378988e-05,0.00015893248200882226,0.9997674822807312
00206_2#00206_2_3,00206,00206_2,00206_2_3,Market mechanisms are preferable to regulatory approaches in reducing carbon emissions.,A carbon tax will not cause drivers to drive less:,-1,0.000217649299884215,0.0011383796809241176,0.9986440539360046
00458_3#00458_3_2,00458,00458_3,00458_3_2,A no fly zone over Libya is a good idea.,Risk of no-fly zone smaller than of inaction in Libya,1,0.004056990146636963,0.00022635824279859662,0.9957166314125061
00458_3#00458_3_4,00458,00458_3,00458_3_4,A no fly zone over Libya is a good idea.,Doing nothing is to be complicit with Gaddafi regime.,1,0.0001051710860338062,0.00014895542699377984,0.9997459053993225
00492_4#00492_4_7,00492,00492_4,00492_4_7,Obama executive order to raise the debt ceiling is good.,"Congress wouldn""t act jointly to oppose Obama raising debt ceiling.",1,0.001030393410474062,0.9988954067230225,7.420087786158547e-05
00596_4#00596_4_3,00596,00596_4,00596_4_3,Multiculturalism is a better social model than assimilation.,Why go to live in a country if you do not accept its principles,-1,0.0003891657979693264,0.00021405906591098756,0.9993966817855835
00837_5#00837_5_2,00837,00837_5,00837_5_2,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents do not apply to natural genes,1,9.600611519999802e-05,1.845299448177684e-05,0.9998855590820312
00865_12#00865_12_1,00865,00865_12,00865_12_1,The 2009 US economic stimulus package is a good plan to combat recession.,US stimulus must be passed immediately to avoid greater crisis,1,0.00048346116091124713,2.7081228836323135e-05,0.999489426612854
01220_3#01220_3_2,01220,01220_3,01220_3_2,"US President Obamas 2009 troop ""surge"" in Afghanistan is a good idea.",Troop surge feeds insurgency/terrorism in Afghanistan,-1,0.00040171347791329026,4.703317245002836e-05,0.9995512366294861
00138_4#00138_4_1,00138,00138_4,00138_4_1,Israels 2008/2009 military bombing and invasion of Gaza was justified.,"Israel was never committed to ceasefire, consistently violating it",-1,0.00018588014063425362,0.00015550697571597993,0.9996585845947266
00138_4#00138_4_5,00138,00138_4,00138_4_5,Israels 2008/2009 military bombing and invasion of Gaza was justified.,"Hamas was never committed to ceasefire, consistently violating it",1,0.0002795951149892062,0.00014662559260614216,0.9995737671852112
00519_5#00519_5_3,00519,00519_5,00519_5_3,Hillary Clinton is the better candidate than Barack Obama.,A female president would be appropriately empathetic in her foreign policy.,1,0.004030332434922457,0.0012447336921468377,0.9947249293327332
00543_4#00543_4_2,00543,00543_4,00543_4_2,A military draft generally is a good thing to have in place at all times.,The conscript army is not effective.,-1,0.0001950735313585028,0.003778345650061965,0.9960266351699829
00567_3#00567_3_3,00567,00567_3,00567_3_3,The US and NATO mission in Libya is legal and justifiable.,Obama sole authority in Libya rejected by top US lawyers,-1,7.537549390690401e-05,8.83183311088942e-05,0.9998363256454468
00567_3#00567_3_7,00567,00567_3,00567_3_7,The US and NATO mission in Libya is legal and justifiable.,UN Resolution prevents escalation of Libya mission.,1,0.0017252217512577772,0.0005943163996562362,0.9976804256439209
00567_3#00567_3_8,00567,00567_3,00567_3_8,The US and NATO mission in Libya is legal and justifiable.,Even regime change goals in Libya have moral legitimacy.,1,9.86940722214058e-05,0.00036258125328458846,0.999538779258728
01012_9#01012_9_3,01012,01012_9,01012_9_3,Wikipedia is a reliable and socially beneficial resource.,Natures study showed Wikipedia to be 31% less accurate than Britannica,-1,9.8093667475041e-05,0.0002987623738590628,0.9996032118797302
01012_9#01012_9_6,01012,01012_9,01012_9_6,Wikipedia is a reliable and socially beneficial resource.,Wikipedia is not limited as are paper encyclopedias such as Britannica.,1,0.00623674038797617,0.015633288770914078,0.9781299829483032
01026_2#01026_2_3,01026,01026_2,01026_2_3,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israeli strikes ignore history; no military solution with Palestinians,-1,0.00017081250553019345,7.528896821895614e-05,0.9997538924217224
01026_6#01026_6_14,01026,01026_6,01026_6_14,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israel has fewer deaths because of warning systems and hospitals,1,0.41810309886932373,0.0009227890404872596,0.5809741020202637
01026_6#01026_6_5,01026,01026_6,01026_6_5,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israel had to respond to public will and attack Gaza,1,0.22040416300296783,0.0028284790460020304,0.7767673134803772
01026_6#01026_6_7,01026,01026_6,01026_6_7,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Civilians were killed because Hamas locates rockets amid civilians,1,0.005697458516806364,0.0005107370670884848,0.9937918782234192
01151_22#01151_22_4,01151,01151_22,01151_22_4,Single-payer health care is a good idea.,Free universal health care motivates people to seek preventive care,1,0.048573579639196396,0.00017409920110367239,0.951252281665802
00875_7#00875_7_2,00875,00875_7,00875_7_2,Googles decision to stop censoring results in China was justified.,Google has higher responsibility to global norms than Chinese laws,1,0.00012029393838020042,1.9438764866208658e-05,0.9998602867126465
00875_7#00875_7_7,00875,00875_7,00875_7_7,Googles decision to stop censoring results in China was justified.,Google should not politicize its commerce in China,-1,0.02243717759847641,9.226030670106411e-05,0.9774705171585083
00875_7#00875_7_8,00875,00875_7,00875_7_8,Googles decision to stop censoring results in China was justified.,Working in China does not means supporting all state policies,-1,9.502197644906119e-05,0.0001283100718865171,0.9997766613960266
01220_1#01220_1_1,01220,01220_1,01220_1_1,"US President Obamas 2009 troop ""surge"" in Afghanistan is a good idea.",Afghanistan poses greater threat to US than Iraq,1,6.662881060037762e-05,4.2558454879326746e-05,0.9998908042907715
01220_1#01220_1_2,01220,01220_1,01220_1_2,"US President Obamas 2009 troop ""surge"" in Afghanistan is a good idea.",Afghanistan surge draws troops away from vulnerable Iraq,-1,0.00039007453597150743,0.00011153697414556518,0.9994983673095703
00071_8#00071_8_2,00071,00071_8,00071_8_2,"Chinas ""one child"" policy is sensible.","""One child"" policy violates right to reproduce and found family.",-1,0.0004708603664766997,0.0019853636622428894,0.9975437521934509
00553_1#00553_1_12,00553,00553_1,00553_1_12,Random breath tests for drivers are a good idea.,Random breath tests are an inconvenience and make people angry.,-1,0.000513904495164752,0.0002493991341907531,0.9992367029190063
00669_7#00669_7_2,00669,00669_7,00669_7_2,"A nuclear Iran is intolerable, justifying military action to prevent.",Risks of a nuclear Iran will raise oil prices,1,0.0003311151231173426,5.024259371566586e-05,0.9996185302734375
00669_7#00669_7_3,00669,00669_7,00669_7_3,"A nuclear Iran is intolerable, justifying military action to prevent.",A nuclear Iran would use oil as a weapon,1,0.00035241086152382195,0.0004689779307227582,0.9991785883903503
01026_8#01026_8_11,01026,01026_8,01026_8_11,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Would a proportional response from Israel include rocket attacks?,1,0.00048171033267863095,0.006439468823373318,0.9930787682533264
01026_8#01026_8_6,01026,01026_8,01026_8_6,Israels 2008/2009 military bombing and invasion of Gaza was justified.,Israeli assault was proportional to years of Hamas rocket terrorism,1,0.00015853547665756196,3.447380368015729e-05,0.9998070597648621
01132_2#01132_2_4,01132,01132_2,01132_2_4,This House believes that advances in science present a threat.,Genetically modified organisms present a long-term threat for the environment.,1,0.0006716150091961026,3.526679574861191e-05,0.9992930889129639
01181_1#01181_1_5,01181,01181_1,01181_1_5,Storing nuclear waste in underground repositories is a good idea.,Nuclear energy requires harmful mining/milling of uranium.,-1,0.00012877871631644666,0.00014129838382359594,0.9997298121452332
01192_2#01192_2_5,01192,01192_2,01192_2_5,A military draft generally is a good thing to have in place at all times.,Nationalism and promoting militarism.,-1,0.00013117607159074396,9.326336294179782e-05,0.9997754693031311
00224_4#00224_4_8,00224,00224_4,00224_4_8,14th amendment executive order to raise the debt ceiling is good.,Deadlocked Congress foregoes power to raise debt ceiling,1,0.0002550996723584831,0.0003151268174406141,0.9994297623634338
00758_10#00758_10_3,00758,00758_10,00758_10_3,"A progressive tax system is preferred to, for example, a flat tax.","Progressive taxes benefit public, which benefits the wealthy",1,0.03834562748670578,0.0034503303468227386,0.9582040905952454
00758_10#00758_10_7,00758,00758_10,00758_10_7,"A progressive tax system is preferred to, for example, a flat tax.",Progressive tax systems open door to unfair tax avoidance,-1,0.7840843796730042,0.0020816605538129807,0.2138340026140213
00875_3#00875_3_1,00875,00875_3,00875_3_1,Googles decision to stop censoring results in China was justified.,China is improving on free speech; Google should stay,-1,0.00020239643345121294,2.538303851906676e-05,0.9997722506523132
