pairid,argid,propid_to,propid_from,text_to,text_from,relation,nli_50K_ent,nli_50K_con,nli_50K_neu
01181_1#01181_1_4,01181,01181_1,01181_1_4,Storing nuclear waste in underground repositories is a good idea.,Scientific consensus supports nuclear waste underground storage,1,0.8754278421401978,0.0008688458474352956,0.1237032562494278
01192_2#01192_2_1,01192,01192_2,01192_2_1,A military draft generally is a good thing to have in place at all times.,Test of manhood.,1,0.0020918140653520823,0.27457621693611145,0.7233319282531738
00049_3#00049_3_3,00049,00049_3,00049_3_3,Home plate collisions in baseball are worth preserving.,"Ending home plate collisions can be neutral for catcher, runner.",-1,0.010992857627570629,0.0033459849655628204,0.9856612682342529
00206_4#00206_4_2,00206,00206_4,00206_4_2,Market mechanisms are preferable to regulatory approaches in reducing carbon emissions.,Emissions markets are more economical than regulations:,1,0.3134898543357849,0.41560983657836914,0.27090033888816833
00224_4#00224_4_4,00224,00224_4,00224_4_4,14th amendment executive order to raise the debt ceiling is good.,Raising debt limit would constitute dictatorial move.,-1,0.0016895782900974154,0.9092536568641663,0.08905675262212753
00293_3#00293_3_10,00293,00293_3,00293_3_10,The Obama administrations 2010 bank tax is justified.,"Bailout was a mistake, so should not be repaid",-1,0.012372680008411407,0.06856756657361984,0.9190598130226135
00553_1#00553_1_3,00553,00553_1,00553_1_3,Random breath tests for drivers are a good idea.,RBT just an extension of already strict driving regulations.,1,0.005195762496441603,0.657780110836029,0.33702409267425537
00677_11#00677_11_4,00677,00677_11,00677_11_4,Civil unions are the superior alternative to gay marriage.,Civil couples cannot sponsor spouses or family for citizenship.,-1,0.008027869276702404,0.2923443019390106,0.6996278166770935
00894_3#00894_3_3,00894,00894_3,00894_3_3,"Extracting oil from ""oil sands"" is good.","Oil sand will be increasingly drilled for, not mined",1,0.1642696112394333,0.0338093601167202,0.8019209504127502
00894_3#00894_3_4,00894,00894_3,00894_3_4,"Extracting oil from ""oil sands"" is good.",Forests are often stripped in the production of oil sands,-1,0.013881859369575977,0.004139621276408434,0.9819784760475159
00894_3#00894_3_8,00894,00894_3,00894_3_8,"Extracting oil from ""oil sands"" is good.",Oil sands are one of the dirtiest fuels available,-1,0.0034591241274029016,0.9415580630302429,0.054982878267765045
00894_4#00894_4_1,00894,00894_4,00894_4_1,"Extracting oil from ""oil sands"" is good.",The markets have already determined that oil sands are viable,1,0.04500739648938179,0.004963381681591272,0.9500292539596558
00894_4#00894_4_3,00894,00894_4,00894_4_3,"Extracting oil from ""oil sands"" is good.",Oil sands require too much water to be sustainable.,-1,0.007193092722445726,0.8994351625442505,0.09337174147367477
00120_2#00120_2_3,00120,00120_2,00120_2_3,Social networking sites are generally beneficial to our world.,More targeted advertising is of greater value to the consumer.,1,0.011238951236009598,0.05066298320889473,0.9380980730056763
00275_3#00275_3_8,00275,00275_3,00275_3_8,A US National Renewable Energy Standard is a good idea.,Renewable Energy Standard fosters clean energy economy and jobs,1,0.019373560324311256,0.0002724802470766008,0.9803538918495178
00562_3#00562_3_7,00562,00562_3,00562_3_7,"""Graduated response"" policies for unlawful P2P file sharing are justified.",Graduated response helps maintain user privacy,1,0.0070360335521399975,0.015131380409002304,0.9778324961662292
00849_4#00849_4_17,00849,00849_4,00849_4_17,"The ""occupy"" protest movement is justified.",Occupy protesters are mostly hooligans and anarchists.,-1,0.0068710483610630035,0.010453479364514351,0.9826754331588745
00849_4#00849_4_18,00849,00849_4,00849_4_18,"The ""occupy"" protest movement is justified.",Occupiers should protest White House not Wall Street.,-1,0.2079201340675354,0.08271022140979767,0.7093696594238281
00849_4#00849_4_2,00849,00849_4,00849_4_2,"The ""occupy"" protest movement is justified.","Occupy protests ineffective; Wall Street bankers don""t care.",-1,0.0009095479617826641,0.9899795055389404,0.009111006744205952
00849_4#00849_4_5,00849,00849_4,00849_4_5,"The ""occupy"" protest movement is justified.",Occupiers should be protesting timid financial reforms.,-1,0.33833667635917664,0.21295206248760223,0.44871121644973755
00865_2#00865_2_1,00865,00865_2,00865_2_1,The 2009 US economic stimulus package is a good plan to combat recession.,Stimulus inadequate to impact massive US economy,-1,0.0018336680950596929,0.7294871807098389,0.268679141998291
00880_1#00880_1_2,00880,00880_1,00880_1_2,WikiLeaks release of US diplomatic cables is good.,Leaks undermine counter-terrorism intelligence-sharing.,-1,0.016635751351714134,0.4359394907951355,0.5474247932434082
01181_2#01181_2_4,01181,01181_2,01181_2_4,Storing nuclear waste in underground repositories is a good idea.,Underground nuclear waste storage is safe.,1,0.9193414449691772,0.0019267336465418339,0.07873176783323288
00567_4#00567_4_5,00567,00567_4,00567_4_5,The US and NATO mission in Libya is legal and justifiable.,US action in Libya is morally legitimate,1,0.018408456817269325,0.008425096981227398,0.9731664061546326
01151_2#01151_2_2,01151,01151_2,01151_2_2,Single-payer health care is a good idea.,Medical innovation has little to do with investment and profit,1,0.005691251251846552,0.2356058806180954,0.7587029337882996
01151_2#01151_2_4,01151,01151_2,01151_2_4,Single-payer health care is a good idea.,Most investment in medical innovation does not come from companies,1,0.002327204681932926,0.04675037041306496,0.9509223103523254
01182_6#01182_6_6,01182,01182_6,01182_6_6,The US Dream Act is a good idea.,DREAM Act allows DHS to focus on real security threats.,1,0.005864750128239393,0.007868366315960884,0.9862668514251709
01238_5#01238_5_1,01238,01238_5,01238_5_1,Concealed carry is preferred to open carry gun laws.,Bystanders often feel intimidated by openly carried guns.,1,0.026676151901483536,0.21197351813316345,0.7613503336906433
00043_4#00043_4_2,00043,00043_4,00043_4_2,Space-based solar power is a good idea.,Space-based solar power is steady and weather independent.,1,0.024297460913658142,0.003221021266654134,0.9724816083908081
00071_7#00071_7_7,00071,00071_7,00071_7_7,"Chinas ""one child"" policy is sensible.","""One child"" changed tradition that more children is better",1,0.013002466410398483,0.1113780215382576,0.8756195902824402
00677_3#00677_3_1,00677,00677_3,00677_3_1,Civil unions are the superior alternative to gay marriage.,Homosexuality is wrong along with equal rights by gay marriage.,1,0.004439292009919882,0.5142592191696167,0.481301486492157
00758_17#00758_17_1,00758,00758_17,00758_17_1,"A progressive tax system is preferred to, for example, a flat tax.",Progressive taxes do not increase happiness,-1,0.002014986239373684,0.018100054934620857,0.9798849821090698
00983_3#00983_3_1,00983,00983_3,00983_3_1,Thorium based nuclear energy is good.,Thorium is much more abundant in Earths crust than Uranium.,1,0.2138471007347107,0.012306205928325653,0.7738466858863831
00196_12#00196_12_11,00196,00196_12,00196_12_11,Capitalism is the superior system to socialism.,"Efficiency isn""t the major goal of capitalism as a whole.",1,0.003615919966250658,0.8792189955711365,0.11716514825820923
00278_4#00278_4_1,00278,00278_4,00278_4_1,A global tax is a good idea.,The revenue-collection process is likely to be politicized:,-1,0.005347393918782473,0.032751619815826416,0.9619010090827942
00817_11#00817_11_3,00817,00817_11,00817_11_3,Education vouchers are good public policy.,Market-based voucher system clashes with right to education.,-1,0.011144006624817848,0.6244384050369263,0.36441755294799805
00982_5#00982_5_11,00982,00982_5,00982_5_11,Mission to the Moon is preferred to Mars.,"Craft to Mars must carry exercise, artificial-gravity equipment.",1,0.00545037304982543,0.33563435077667236,0.6589152812957764
00982_5#00982_5_2,00982,00982_5,00982_5_2,Mission to the Moon is preferred to Mars.,Mission to Mars will have major communications time-lag.,1,0.0020663936156779528,0.01420523039996624,0.9837284088134766
00982_5#00982_5_4,00982,00982_5,00982_5_4,Mission to the Moon is preferred to Mars.,Weight of supplies for long Mars trip is impractical.,1,0.012510773725807667,0.1874881088733673,0.8000010848045349
00982_5#00982_5_6,00982,00982_5,00982_5_6,Mission to the Moon is preferred to Mars.,Orbit of Earth around Sun makes speed faster to Mars than Moon,-1,0.05951452627778053,0.8351638913154602,0.10532158613204956
00982_5#00982_5_7,00982,00982_5,00982_5_7,Mission to the Moon is preferred to Mars.,Risks of Mars mission jeopardizes funding for NASA.,1,0.007815033197402954,0.2266223281621933,0.7655625939369202
01000_4#01000_4_4,01000,01000_4,01000_4_4,Settlements are justified. Expansion is defensible.,Israelis have equal claim as Palestinians to settle in West Bank,1,0.004185127560049295,0.014193604700267315,0.9816212058067322
01000_4#01000_4_5,01000,01000_4,01000_4_5,Settlements are justified. Expansion is defensible.,Settlements create separate/unequal laws for Israelis/Palestinians,-1,0.005669774021953344,0.7661100625991821,0.2282201200723648
01012_17#01012_17_5,01012,01012_17,01012_17_5,Wikipedia is a reliable and socially beneficial resource.,Wikipedia falls prey to determined abusers and vandals.,-1,0.006150291301310062,0.8480444550514221,0.1458052396774292
00115_4#00115_4_6,00115,00115_4,00115_4_6,Geoengineering is a good idea.,Geoengineering ideas can help scare world into climate action,1,0.4217377305030823,0.0052840751595795155,0.5729781985282898
00423_1#00423_1_3,00423,00423_1,00423_1_3,The bombing of Hiroshima and Nagasaki was justified.,Soviet victories in Manchuria were core cause of Japanese surrender.,-1,0.1394311487674713,0.4639931917190552,0.3965756595134735
00950_2#00950_2_1,00950,00950_2,00950_2_1,This House believes that the pen is mightier than the sword.,Quick action is sometimes essential for success.,-1,0.002233450999483466,0.02027713507413864,0.9774894118309021
00343_1#00343_1_1,00343,00343_1,00343_1_1,Methanol fuel is good.,Methanol can be used directly as a fuel in fuel cells.,1,0.00949003268033266,0.0011674175038933754,0.9893425703048706
00396_3#00396_3_1,00396,00396_3,00396_3_1,Hunting for sport is an acceptable practice.,"Hunting is definitely fair, because, all animals have their strengths.",1,0.7528757452964783,0.0023298447486013174,0.24479439854621887
00446_2#00446_2_11,00446,00446_2,00446_2_11,UN Convention on the Rights of Migrant Workers and their Families is good.,Migrant policies and protections deserve greater coordination,1,0.06448370218276978,0.05041040852665901,0.8851057887077332
00446_2#00446_2_2,00446,00446_2,00446_2_2,UN Convention on the Rights of Migrant Workers and their Families is good.,Massive growth of migration demands greater protections,1,0.013923083432018757,0.8385263085365295,0.14755059778690338
00553_2#00553_2_1,00553,00553_2,00553_2_1,Random breath tests for drivers are a good idea.,Police time is better spent pursing proper offenders.,-1,0.007567503023892641,0.1936781406402588,0.7987543344497681
00712_6#00712_6_2,00712,00712_6,00712_6_2,Mercenaries and private military contractors are a good idea.,Governments rely on mercenaries at a expense of developing armies.,-1,0.001967302756384015,0.03637365251779556,0.9616590738296509
00897_4#00897_4_1,00897,00897_4,00897_4_1,"A ""space elevator"" is a good idea.",Space elevator reduces price of transporting each kg to space.,1,0.7985937595367432,0.006108271889388561,0.19529792666435242
00897_4#00897_4_6,00897,00897_4,00897_4_6,"A ""space elevator"" is a good idea.",The tether of a space elevator is very vulnerable.,-1,0.004665358457714319,0.9138588905334473,0.08147574961185455
00897_4#00897_4_8,00897,00897_4,00897_4_8,"A ""space elevator"" is a good idea.",Space elevator can be scaled to increase access to space.,1,0.2835055887699127,0.007117677945643663,0.7093767523765564
01129_5#01129_5_2,01129,01129_5,01129_5_2,The 1969 moon landing was faked.,"Nobody has ever proven the ""space rocks"" were from space.",1,0.035953063517808914,0.0415194109082222,0.9225274920463562
01250_13#01250_13_1,01250,01250_13,01250_13_1,The assassination of a dictator can be justified.,The idea that assassinations can prevent evils is questionable.,-1,0.0025862236507236958,0.04712811857461929,0.9502856135368347
01250_13#01250_13_7,01250,01250_13,01250_13_7,The assassination of a dictator can be justified.,Legitimizing assassination cheapens the value of life.,-1,0.26720163226127625,0.017850685864686966,0.7149477005004883
00187_2#00187_2_2,00187,00187_2,00187_2_2,The 2009 US economic stimulus package is a good plan to combat recession.,Stimulus inadequate to impact massive US economy,-1,0.0018336680950596929,0.7294871807098389,0.268679141998291
00419_2#00419_2_3,00419,00419_2,00419_2_3,The French ban on Muslim veils in public buildings is justified.,France has a very low Muslim population.,1,0.00040658129728399217,0.0030742522794753313,0.9965190887451172
00419_2#00419_2_4,00419,00419_2,00419_2_4,The French ban on Muslim veils in public buildings is justified.,The ban only applies in public buildings.,1,0.0008847422432154417,0.0029762336052954197,0.9961389899253845
